event_id,user_id,session_id,timestamp,velocity_px_s,acceleration_px_s2,curvature,jitter_amplitude,click_duration_ms,dx,dy,event_type,direction_changes,label
32043,4,S004I007,2026-02-23T00:00:00.100000,322.41,538.51,0.1156,0.976,,-50.0,16.1,move,8,impostor
32044,4,S004I007,2026-02-23T00:00:00.150000,496.29,858.18,0.2338,3.122,,168.1,-233.9,scroll,6,impostor
32045,4,S004I007,2026-02-23T00:00:00.200000,266.83,966.27,0.3264,2.704,,-187.7,-239.4,move,3,impostor
32046,4,S004I007,2026-02-23T00:00:00.250000,299.91,274.91,0.2649,3.008,,264.5,-377.5,move,4,impostor
32047,4,S004I007,2026-02-23T00:00:00.300000,429.06,1039.34,0.2321,2.502,,-226.8,-88.9,move,7,impostor
32048,4,S004I007,2026-02-23T00:00:00.350000,356.38,1375.0,0.3055,3.716,,170.8,83.8,move,2,impostor
32049,4,S004I007,2026-02-23T00:00:00.400000,458.16,559.58,0.0947,1.765,,-180.0,-3.0,move,6,impostor
32050,4,S004I007,2026-02-23T00:00:00.450000,429.43,674.63,0.2098,1.708,102.34,168.0,40.3,click,0,impostor
32051,4,S004I007,2026-02-23T00:00:00.500000,224.67,591.93,0.3267,2.61,,-80.1,-190.0,move,2,impostor
32052,4,S004I007,2026-02-23T00:00:00.550000,418.44,513.54,0.1691,1.907,,-4.9,143.4,move,5,impostor
32053,4,S004I007,2026-02-23T00:00:00.600000,630.46,263.76,0.1933,0,,142.2,-96.5,move,7,impostor
32054,4,S004I007,2026-02-23T00:00:00.650000,338.08,431.71,0.2305,2.208,,-80.2,-47.2,move,3,impostor
32055,4,S004I007,2026-02-23T00:00:00.700000,544.51,586.27,0.2421,2.704,,-41.5,-154.7,scroll,8,impostor
32056,4,S004I007,2026-02-23T00:00:00.750000,853.87,243.34,0.1653,2.702,,117.8,144.5,move,7,impostor
32057,4,S004I007,2026-02-23T00:00:00.800000,423.61,752.26,0.2481,0.062,,-167.7,16.8,move,7,impostor
32058,4,S004I007,2026-02-23T00:00:00.850000,511.0,1305.06,0.2433,0.031,,197.2,-14.9,move,5,impostor
32059,4,S004I007,2026-02-23T00:00:00.900000,714.67,791.43,0.1589,2.508,,104.6,220.3,move,8,impostor
32060,4,S004I007,2026-02-23T00:00:00.950000,280.45,495.13,0.2269,2.531,,-169.6,-89.1,move,8,impostor
32061,4,S004I007,2026-02-23T00:00:01,450.0,1022.24,0.0563,2.68,125.51,-275.5,-12.8,click,0,impostor
32062,4,S004I007,2026-02-23T00:00:01.050000,366.21,47.94,0.2933,2.325,,355.6,336.4,move,2,impostor
32063,4,S004I007,2026-02-23T00:00:01.100000,830.46,1057.25,0.3909,2.449,,64.7,-167.6,move,8,impostor
32064,4,S004I007,2026-02-23T00:00:01.150000,468.22,814.57,0.1415,3.646,,-396.9,362.3,move,0,impostor
32065,4,S004I007,2026-02-23T00:00:01.200000,519.84,688.83,0.2527,3.08,,291.7,-112.5,scroll,6,impostor
32066,4,S004I007,2026-02-23T00:00:01.250000,356.84,460.52,0.2815,2.565,,-191.9,144.4,move,4,impostor
32067,4,S004I007,2026-02-23T00:00:01.300000,665.71,380.46,0.3476,2.289,,240.3,115.8,move,3,impostor
32068,4,S004I007,2026-02-23T00:00:01.350000,944.24,831.18,0.2143,1.559,,255.4,-47.2,move,6,impostor
32069,4,S004I007,2026-02-23T00:00:01.400000,537.34,995.89,0.2829,2.187,100.99,158.8,-285.6,click,8,impostor
32070,4,S004I007,2026-02-23T00:00:01.450000,222.01,12.19,0.2426,3.506,183.22,176.8,130.0,click,5,impostor
32071,4,S004I007,2026-02-23T00:00:01.500000,461.25,561.33,0.1125,4.233,,-18.5,87.4,move,2,impostor
32072,4,S004I007,2026-02-23T00:00:01.550000,690.5,1150.93,0.2862,1.276,,128.7,-6.6,move,4,impostor
32073,4,S004I007,2026-02-23T00:00:01.600000,284.19,687.36,0.2046,0.91,93.58,-5.7,-328.8,click,4,impostor
32074,4,S004I007,2026-02-23T00:00:01.650000,655.56,570.09,0.1888,4.083,,179.9,178.5,move,6,impostor
32075,4,S004I007,2026-02-23T00:00:01.700000,941.32,548.62,0.2461,1.141,,204.4,64.5,move,1,impostor
32076,4,S004I007,2026-02-23T00:00:01.750000,805.19,962.83,0.2355,2.481,,160.8,-153.2,move,0,impostor
32077,4,S004I007,2026-02-23T00:00:01.800000,516.36,862.05,0.277,4.276,,-252.9,-289.1,move,3,impostor
32078,4,S004I007,2026-02-23T00:00:01.850000,669.69,1074.41,0.2015,2.761,124.76,-11.5,-141.9,click,8,impostor
32079,4,S004I007,2026-02-23T00:00:01.900000,427.56,1433.83,0.1843,3.671,,-199.9,-179.2,move,5,impostor
32080,4,S004I007,2026-02-23T00:00:01.950000,250.89,689.7,0.2147,2.879,,-42.8,533.1,scroll,3,impostor
32081,4,S004I007,2026-02-23T00:00:02,474.81,985.76,0.2539,3.173,,-49.0,-17.4,move,1,impostor
32082,4,S004I007,2026-02-23T00:00:02.050000,519.78,1683.81,0.2478,2.496,,-285.1,-18.1,move,4,impostor
32083,4,S004I007,2026-02-23T00:00:02.100000,434.06,383.96,0.1635,1.544,,-477.9,-6.4,move,0,impostor
32084,4,S004I007,2026-02-23T00:00:02.150000,443.23,0,0.3095,2.3,,-260.2,-106.3,scroll,4,impostor
32085,4,S004I007,2026-02-23T00:00:02.200000,562.11,1053.08,0.2099,2.833,,214.4,-360.1,move,3,impostor
32086,4,S004I007,2026-02-23T00:00:02.250000,469.16,1631.31,0.2653,3.216,,477.7,38.5,move,1,impostor
32087,4,S004I007,2026-02-23T00:00:02.300000,599.26,971.14,0.1725,3.213,103.58,-77.1,-239.1,click,5,impostor
32088,4,S004I007,2026-02-23T00:00:02.350000,485.14,816.6,0.1888,2.247,,418.5,-145.2,scroll,7,impostor
32089,4,S004I007,2026-02-23T00:00:02.400000,192.86,1253.36,0.2678,0.685,,370.9,378.0,move,8,impostor
32090,4,S004I007,2026-02-23T00:00:02.450000,237.84,868.21,0.1946,2.918,76.58,58.6,40.2,click,5,impostor
32091,4,S004I007,2026-02-23T00:00:02.500000,467.06,1146.09,0.2366,3.72,,-243.5,-177.9,scroll,3,impostor
32092,4,S004I007,2026-02-23T00:00:02.550000,666.44,757.49,0.2939,2.584,,-309.3,-12.8,move,4,impostor
32093,4,S004I007,2026-02-23T00:00:02.600000,609.88,1266.32,0.1391,3.592,,-31.5,208.0,move,8,impostor
32094,4,S004I007,2026-02-23T00:00:02.650000,652.25,912.1,0.2054,4.734,58.77,58.0,34.0,click,0,impostor
32095,4,S004I007,2026-02-23T00:00:02.700000,509.12,1149.89,0.2841,1.429,,-39.5,-71.0,move,3,impostor
32096,4,S004I007,2026-02-23T00:00:02.750000,126.74,1014.95,0.1909,2.981,,70.9,82.7,move,0,impostor
32097,4,S004I007,2026-02-23T00:00:02.800000,344.68,1023.47,0.1881,2.452,,-114.8,1.8,move,4,impostor
32098,4,S004I007,2026-02-23T00:00:02.850000,791.28,992.32,0.2285,3.235,,422.5,-141.7,move,6,impostor
32099,4,S004I007,2026-02-23T00:00:02.900000,401.9,994.06,0.2433,3.515,,216.6,-243.1,move,6,impostor
32100,4,S004I007,2026-02-23T00:00:02.950000,116.42,490.55,0.2479,1.621,,-431.5,132.2,move,2,impostor
32101,4,S004I007,2026-02-23T00:00:03,534.12,372.11,0.2578,2.946,,608.1,-209.0,move,2,impostor
32102,4,S004I007,2026-02-23T00:00:03.050000,1009.03,74.21,0.2447,2.584,,-254.6,39.1,move,0,impostor
32103,4,S004I007,2026-02-23T00:00:03.100000,348.1,1113.79,0.3922,1.475,,-19.1,-2.6,move,6,impostor
32104,4,S004I007,2026-02-23T00:00:03.150000,114.49,882.54,0.2683,2.323,68.85,100.4,-160.6,click,7,impostor
32105,4,S004I007,2026-02-23T00:00:03.200000,706.59,1274.13,0.1671,1.102,,-163.6,-83.2,move,3,impostor
32106,4,S004I007,2026-02-23T00:00:03.250000,273.62,740.07,0.2259,3.059,119.72,-140.2,-209.6,click,1,impostor
32107,4,S004I007,2026-02-23T00:00:03.300000,499.67,864.5,0.1844,1.342,88.39,110.4,140.6,click,0,impostor
32108,4,S004I007,2026-02-23T00:00:03.350000,340.97,1141.17,0.1803,2.473,,52.1,-61.7,move,1,impostor
32109,4,S004I007,2026-02-23T00:00:03.400000,538.7,693.78,0.1785,1.166,,-79.3,42.7,move,0,impostor
32110,4,S004I007,2026-02-23T00:00:03.450000,768.71,672.33,0.2326,1.746,,-104.1,-101.9,move,7,impostor
32111,4,S004I007,2026-02-23T00:00:03.500000,610.23,434.12,0.1739,2.866,98.86,-288.6,-328.2,click,5,impostor
32112,4,S004I007,2026-02-23T00:00:03.550000,516.84,813.26,0.2316,3.936,,-403.6,331.8,move,4,impostor
32113,4,S004I007,2026-02-23T00:00:03.600000,481.79,1075.71,0.1787,0.607,,238.4,45.9,move,7,impostor
32114,4,S004I007,2026-02-23T00:00:03.650000,300.25,848.11,0.1855,2.962,,209.3,337.0,move,4,impostor
32115,4,S004I007,2026-02-23T00:00:03.700000,792.7,490.56,0.2109,1.759,71.73,-284.8,-286.5,click,8,impostor
32116,4,S004I007,2026-02-23T00:00:03.750000,246.81,1531.51,0.2392,3.039,,35.9,-130.0,move,0,impostor
32117,4,S004I007,2026-02-23T00:00:03.800000,489.54,75.21,0.1369,2.143,,415.6,349.2,move,2,impostor
32118,4,S004I007,2026-02-23T00:00:03.850000,796.08,1176.53,0.2927,2.181,118.06,293.4,65.7,click,3,impostor
32119,4,S004I007,2026-02-23T00:00:03.900000,853.61,881.12,0.195,2.841,,-236.9,258.9,move,5,impostor
32120,4,S004I007,2026-02-23T00:00:03.950000,625.94,1244.74,0.2388,1.116,,480.4,-262.1,move,7,impostor
32121,4,S004I007,2026-02-23T00:00:04,253.39,970.22,0.1829,3.059,,218.6,86.6,move,0,impostor
32122,4,S004I007,2026-02-23T00:00:04.050000,617.2,886.88,0.1897,3.262,,207.8,-179.8,move,1,impostor
32123,4,S004I007,2026-02-23T00:00:04.100000,429.78,549.03,0.1568,3.012,,44.9,166.8,move,2,impostor
32124,4,S004I007,2026-02-23T00:00:04.150000,549.0,968.37,0.3255,2.037,,-229.2,-27.9,move,5,impostor
32125,4,S004I007,2026-02-23T00:00:04.200000,628.07,1141.24,0.3424,2.34,,-202.3,206.3,move,6,impostor
32126,4,S004I007,2026-02-23T00:00:04.250000,775.28,964.05,0.291,2.616,,89.3,-147.8,scroll,3,impostor
32127,4,S004I007,2026-02-23T00:00:04.300000,312.44,578.41,0.2017,2.076,,-107.1,-164.7,move,5,impostor
32128,4,S004I007,2026-02-23T00:00:04.350000,44.79,835.26,0.2435,2.57,,-150.5,96.4,move,8,impostor
32129,4,S004I007,2026-02-23T00:00:04.400000,791.03,534.21,0.2745,1.673,136.85,398.7,48.8,click,8,impostor
32130,4,S004I007,2026-02-23T00:00:04.450000,455.69,539.64,0.0992,3.095,,-71.4,-44.7,move,4,impostor
32131,4,S004I007,2026-02-23T00:00:04.500000,320.41,991.24,0.2537,2.218,,-59.7,-219.3,move,3,impostor
32132,4,S004I007,2026-02-23T00:00:04.550000,629.08,753.19,0.2723,0,,-152.0,-143.9,move,3,impostor
32133,4,S004I007,2026-02-23T00:00:04.600000,443.22,988.24,0.1829,2.555,,-129.9,267.0,move,1,impostor
32134,4,S004I007,2026-02-23T00:00:04.650000,735.15,805.72,0.2066,2.144,,-87.9,37.0,move,5,impostor
32135,4,S004I007,2026-02-23T00:00:04.700000,563.32,571.87,0.199,2.013,,-94.2,-8.7,move,5,impostor
32136,4,S004I007,2026-02-23T00:00:04.750000,310.33,730.79,0.1892,2.979,,129.5,-77.8,move,5,impostor
32137,4,S004I007,2026-02-23T00:00:04.800000,608.74,847.55,0.255,2.672,,-11.9,-113.2,move,4,impostor
32138,4,S004I007,2026-02-23T00:00:04.850000,694.44,1119.68,0.2248,2.902,,37.1,99.2,move,3,impostor
32139,4,S004I007,2026-02-23T00:00:04.900000,668.79,808.92,0.2982,2.329,,24.1,-183.8,move,8,impostor
32140,4,S004I007,2026-02-23T00:00:04.950000,595.21,69.52,0.2827,4.123,,0.2,-19.5,move,0,impostor
32141,4,S004I007,2026-02-23T00:00:05,317.37,782.82,0.2215,1.831,77.49,100.5,-19.8,click,1,impostor
32142,4,S004I007,2026-02-23T00:00:05.050000,745.8,776.88,0.2212,2.863,,-310.7,59.3,move,1,impostor
32143,4,S004I007,2026-02-23T00:00:05.100000,585.34,1308.53,0.2398,2.287,,10.8,198.7,move,3,impostor
32144,4,S004I007,2026-02-23T00:00:05.150000,452.83,1180.98,0.2547,1.678,90.01,305.2,-155.1,click,3,impostor
32145,4,S004I007,2026-02-23T00:00:05.200000,444.37,670.14,0.2666,2.561,112.54,5.2,163.2,click,6,impostor
32146,4,S004I007,2026-02-23T00:00:05.250000,355.03,1008.4,0.2849,1.053,,-148.2,421.2,move,1,impostor
32147,4,S004I007,2026-02-23T00:00:05.300000,564.55,364.59,0.3228,3.841,,520.0,-335.0,move,0,impostor
32148,4,S004I007,2026-02-23T00:00:05.350000,524.7,728.56,0.1775,1.701,,158.3,-326.9,move,5,impostor
32149,4,S004I007,2026-02-23T00:00:05.400000,594.66,1364.97,0.0849,3.026,86.84,339.1,-283.4,click,0,impostor
32150,4,S004I007,2026-02-23T00:00:05.450000,352.98,622.55,0.2012,2.474,,349.7,90.7,move,8,impostor
32151,4,S004I007,2026-02-23T00:00:05.500000,377.78,1263.89,0.2055,2.61,,-106.0,209.9,scroll,0,impostor
32152,4,S004I007,2026-02-23T00:00:05.550000,927.07,771.1,0.1406,3.017,,10.3,-82.6,move,0,impostor
32153,4,S004I007,2026-02-23T00:00:05.600000,816.04,1067.92,0.1844,3.21,105.16,419.7,-146.6,click,0,impostor
32154,4,S004I007,2026-02-23T00:00:05.650000,544.87,877.45,0.3086,2.571,,-218.3,-133.2,move,8,impostor
32155,4,S004I007,2026-02-23T00:00:05.700000,481.49,876.67,0.2008,1.567,,0.4,83.5,move,2,impostor
32156,4,S004I007,2026-02-23T00:00:05.750000,344.78,154.13,0.2893,3.119,90.18,-516.2,296.9,click,2,impostor
32157,4,S004I007,2026-02-23T00:00:05.800000,209.89,908.94,0.2504,2.93,76.71,-149.3,-21.0,click,4,impostor
32158,4,S004I007,2026-02-23T00:00:05.850000,802.04,1605.8,0.2809,2.845,,31.3,84.9,move,5,impostor
32159,4,S004I007,2026-02-23T00:00:05.900000,782.0,128.82,0.1766,2.607,111.21,190.7,-88.2,click,7,impostor
32160,4,S004I007,2026-02-23T00:00:05.950000,787.36,528.67,0.0878,2.537,,-408.4,-125.3,move,1,impostor
32161,4,S004I008,2026-03-10T00:00:00,581.43,601.01,0.0944,4.167,74.19,381.4,394.9,click,8,impostor
32162,4,S004I008,2026-03-10T00:00:00.050000,524.02,720.34,0.0975,2.604,,-189.0,8.3,move,2,impostor
32163,4,S004I008,2026-03-10T00:00:00.100000,265.88,520.14,0.1671,4.433,,232.7,168.3,move,5,impostor
32164,4,S004I008,2026-03-10T00:00:00.150000,488.26,783.83,0.2355,3.594,,-46.0,176.7,move,5,impostor
32165,4,S004I008,2026-03-10T00:00:00.200000,393.06,1039.39,0.1849,4.202,,402.0,-114.1,move,2,impostor
32166,4,S004I008,2026-03-10T00:00:00.250000,452.53,503.23,0.0442,5.973,,-374.3,193.5,move,4,impostor
32167,4,S004I008,2026-03-10T00:00:00.300000,552.44,805.93,0.1538,3.216,80.86,115.1,109.6,click,5,impostor
32168,4,S004I008,2026-03-10T00:00:00.350000,362.86,565.61,0.0711,2.404,,-313.0,-127.6,move,7,impostor
32169,4,S004I008,2026-03-10T00:00:00.400000,401.14,1011.85,0.1491,4.46,,-56.8,428.0,move,6,impostor
32170,4,S004I008,2026-03-10T00:00:00.450000,530.91,886.56,0.2784,4.662,,-57.3,-222.1,move,0,impostor
32171,4,S004I008,2026-03-10T00:00:00.500000,538.01,740.33,0.1868,4.121,,243.8,-268.0,scroll,7,impostor
32172,4,S004I008,2026-03-10T00:00:00.550000,638.13,934.13,0.1471,2.07,,-375.8,25.2,scroll,7,impostor
32173,4,S004I008,2026-03-10T00:00:00.600000,648.34,723.36,0.1412,5.811,,-245.1,0.0,move,0,impostor
32174,4,S004I008,2026-03-10T00:00:00.650000,268.48,812.05,0.0688,3.436,,53.3,-153.0,move,0,impostor
32175,4,S004I008,2026-03-10T00:00:00.700000,347.4,772.83,0.2586,2.834,,-673.6,-195.7,move,0,impostor
32176,4,S004I008,2026-03-10T00:00:00.750000,399.26,923.79,0.1835,3.899,,-424.6,-49.1,move,8,impostor
32177,4,S004I008,2026-03-10T00:00:00.800000,22.42,1269.65,0.2359,4.226,,260.5,44.3,move,3,impostor
32178,4,S004I008,2026-03-10T00:00:00.850000,399.24,618.96,0.0243,2.861,,145.7,130.6,move,1,impostor
32179,4,S004I008,2026-03-10T00:00:00.900000,748.53,587.3,0.119,3.628,,8.3,-75.3,move,4,impostor
32180,4,S004I008,2026-03-10T00:00:00.950000,621.66,1368.51,0.2207,3.197,,60.8,-166.9,move,7,impostor
32181,4,S004I008,2026-03-10T00:00:01,378.46,764.76,0.0923,3.725,,167.5,242.4,move,3,impostor
32182,4,S004I008,2026-03-10T00:00:01.050000,523.72,653.76,0.1981,3.619,95.55,309.0,-166.4,click,8,impostor
32183,4,S004I008,2026-03-10T00:00:01.100000,519.38,452.93,0.1947,4.213,,-15.3,67.3,move,8,impostor
32184,4,S004I008,2026-03-10T00:00:01.150000,726.17,1280.12,0.1789,4.613,88.94,573.1,-142.1,click,5,impostor
32185,4,S004I008,2026-03-10T00:00:01.200000,206.86,883.79,0.0988,1.992,95.42,78.0,10.5,click,5,impostor
32186,4,S004I008,2026-03-10T00:00:01.250000,532.57,432.76,0.2116,5.982,88.06,295.2,282.0,click,3,impostor
32187,4,S004I008,2026-03-10T00:00:01.300000,367.32,1101.08,0.122,2.802,112.76,536.3,-265.6,click,2,impostor
32188,4,S004I008,2026-03-10T00:00:01.350000,216.64,698.34,0.1008,2.873,85.11,273.8,-22.9,click,5,impostor
32189,4,S004I008,2026-03-10T00:00:01.400000,314.24,486.46,0.1346,5.597,,279.4,-61.3,move,6,impostor
32190,4,S004I008,2026-03-10T00:00:01.450000,420.05,652.2,0.1124,3.682,107.64,91.2,60.8,click,2,impostor
32191,4,S004I008,2026-03-10T00:00:01.500000,369.44,720.29,0.2282,5.524,,391.4,59.1,move,3,impostor
32192,4,S004I008,2026-03-10T00:00:01.550000,465.82,803.47,0.0666,3.55,,-284.1,-4.9,scroll,3,impostor
32193,4,S004I008,2026-03-10T00:00:01.600000,429.03,1604.61,0.0716,4.423,,396.1,-12.6,move,7,impostor
32194,4,S004I008,2026-03-10T00:00:01.650000,408.05,476.37,0.2286,3.388,,167.4,231.4,move,2,impostor
32195,4,S004I008,2026-03-10T00:00:01.700000,280.9,823.37,0.142,7.307,,219.7,235.3,move,3,impostor
32196,4,S004I008,2026-03-10T00:00:01.750000,234.79,847.0,0.1751,4.918,,-15.3,-67.4,move,7,impostor
32197,4,S004I008,2026-03-10T00:00:01.800000,539.58,1045.49,0.0815,4.315,,102.5,412.1,move,8,impostor
32198,4,S004I008,2026-03-10T00:00:01.850000,666.29,545.97,0.0893,5.382,96.71,101.1,136.8,click,6,impostor
32199,4,S004I008,2026-03-10T00:00:01.900000,265.24,287.41,0.1814,6.302,,223.5,-160.1,move,7,impostor
32200,4,S004I008,2026-03-10T00:00:01.950000,283.77,1058.31,0.1423,4.427,,188.6,-168.5,scroll,6,impostor
32201,4,S004I008,2026-03-10T00:00:02,486.32,873.34,0.0868,4.646,138.23,571.2,-210.6,click,5,impostor
32202,4,S004I008,2026-03-10T00:00:02.050000,412.51,296.02,0.2212,4.952,,54.6,-50.9,move,2,impostor
32203,4,S004I008,2026-03-10T00:00:02.100000,345.56,842.41,0.0896,3.718,,103.5,-94.9,move,1,impostor
32204,4,S004I008,2026-03-10T00:00:02.150000,293.55,843.22,0.188,2.879,178.78,-393.4,354.2,click,6,impostor
32205,4,S004I008,2026-03-10T00:00:02.200000,380.33,690.03,0.1973,4.597,,-337.3,-12.6,move,8,impostor
32206,4,S004I008,2026-03-10T00:00:02.250000,310.23,678.45,0.0764,2.523,,488.1,-3.8,move,4,impostor
32207,4,S004I008,2026-03-10T00:00:02.300000,513.73,811.3,0.1573,5.437,109.79,-202.5,-91.8,click,0,impostor
32208,4,S004I008,2026-03-10T00:00:02.350000,639.45,762.88,0.1137,3.616,,-115.7,45.0,move,3,impostor
32209,4,S004I008,2026-03-10T00:00:02.400000,524.65,943.42,0.2406,2.548,,-78.6,-80.9,move,4,impostor
32210,4,S004I008,2026-03-10T00:00:02.450000,483.07,571.9,0.1178,6.084,,67.5,-67.7,scroll,4,impostor
32211,4,S004I008,2026-03-10T00:00:02.500000,436.65,987.38,0.2244,4.835,99.42,268.2,191.4,click,3,impostor
32212,4,S004I008,2026-03-10T00:00:02.550000,575.42,905.99,0.1666,3.406,,-276.2,211.3,move,4,impostor
32213,4,S004I008,2026-03-10T00:00:02.600000,424.19,864.36,0.0754,5.619,,62.5,-155.3,move,4,impostor
32214,4,S004I008,2026-03-10T00:00:02.650000,642.63,940.85,0.0642,4.651,81.47,-196.3,172.8,click,3,impostor
32215,4,S004I008,2026-03-10T00:00:02.700000,342.6,835.49,0.1353,4.664,,182.2,467.4,move,5,impostor
32216,4,S004I008,2026-03-10T00:00:02.750000,257.58,764.24,0.0762,3.36,,-118.1,129.8,move,8,impostor
32217,4,S004I008,2026-03-10T00:00:02.800000,423.01,953.39,0.2022,4.416,,274.9,138.5,scroll,6,impostor
32218,4,S004I008,2026-03-10T00:00:02.850000,468.77,867.44,0.1915,3.245,,-24.0,103.2,move,1,impostor
32219,4,S004I008,2026-03-10T00:00:02.900000,421.62,852.39,0.0826,5.836,,-246.4,-67.4,move,6,impostor
32220,4,S004I008,2026-03-10T00:00:02.950000,491.28,332.8,0.156,4.483,,-104.0,-231.4,move,5,impostor
32221,4,S004I008,2026-03-10T00:00:03,407.77,240.96,0.1379,2.861,,-239.4,48.4,move,6,impostor
32222,4,S004I008,2026-03-10T00:00:03.050000,546.37,877.21,0.1923,3.305,,-65.4,-231.3,move,5,impostor
32223,4,S004I008,2026-03-10T00:00:03.100000,499.04,1083.35,0.1424,3.572,,-434.8,-163.8,move,8,impostor
32224,4,S004I008,2026-03-10T00:00:03.150000,218.51,998.89,0.1486,4.152,,32.6,150.5,move,3,impostor
32225,4,S004I008,2026-03-10T00:00:03.200000,457.28,765.48,0.0701,3.99,,-78.7,-210.3,move,8,impostor
32226,4,S004I008,2026-03-10T00:00:03.250000,587.91,913.18,0.1611,5.483,,69.3,220.6,move,6,impostor
32227,4,S004I008,2026-03-10T00:00:03.300000,367.13,168.28,0.2263,3.24,,-387.3,427.9,move,7,impostor
32228,4,S004I008,2026-03-10T00:00:03.350000,489.02,732.73,0.1034,4.625,71.83,207.4,-302.4,click,1,impostor
32229,4,S004I008,2026-03-10T00:00:03.400000,422.99,849.76,0.0678,5.205,,112.9,326.1,move,3,impostor
32230,4,S004I008,2026-03-10T00:00:03.450000,461.02,882.64,0.1515,3.386,,-351.4,5.8,move,1,impostor
32231,4,S004I008,2026-03-10T00:00:03.500000,467.67,841.64,0.2249,4.688,,206.2,-162.0,move,3,impostor
32232,4,S004I008,2026-03-10T00:00:03.550000,296.51,730.54,0.1495,4.886,,-292.7,-202.7,move,1,impostor
32233,4,S004I008,2026-03-10T00:00:03.600000,558.54,703.14,0.1568,3.433,,188.7,57.0,move,7,impostor
32234,4,S004I008,2026-03-10T00:00:03.650000,490.55,761.12,0.0724,4.049,,398.6,42.1,move,8,impostor
32235,4,S004I008,2026-03-10T00:00:03.700000,360.59,609.91,0.1162,4.524,,151.3,-540.2,move,2,impostor
32236,4,S004I008,2026-03-10T00:00:03.750000,336.33,443.84,0.1593,3.217,,-77.8,-147.0,move,8,impostor
32237,4,S004I008,2026-03-10T00:00:03.800000,584.44,630.4,0.1609,3.491,114.08,-167.5,151.3,click,2,impostor
32238,4,S004I008,2026-03-10T00:00:03.850000,563.33,711.25,0.066,4.177,,258.5,-149.1,move,7,impostor
32239,4,S004I008,2026-03-10T00:00:03.900000,351.93,440.8,0.0417,2.73,,210.4,40.4,move,2,impostor
32240,4,S004I008,2026-03-10T00:00:03.950000,315.4,634.51,0.1305,3.892,,519.7,191.0,move,6,impostor
32241,4,S004I008,2026-03-10T00:00:04,433.58,524.67,0.2147,3.249,,-85.6,-366.2,scroll,3,impostor
32242,4,S004I008,2026-03-10T00:00:04.050000,304.76,746.7,0.1136,5.841,,199.2,111.0,move,5,impostor
32243,4,S004I008,2026-03-10T00:00:04.100000,477.63,557.58,0.1742,5.014,,-257.8,92.9,move,1,impostor
32244,4,S004I008,2026-03-10T00:00:04.150000,380.13,549.72,0.1035,4.194,,-318.6,-181.1,move,8,impostor
32245,4,S004I008,2026-03-10T00:00:04.200000,540.15,674.37,0.1178,2.522,,68.0,266.5,move,5,impostor
32246,4,S004I008,2026-03-10T00:00:04.250000,370.78,0,0.1712,4.817,,38.7,-252.2,scroll,6,impostor
32247,4,S004I008,2026-03-10T00:00:04.300000,229.92,1274.04,0.0729,5.408,,-23.0,315.6,move,4,impostor
32248,4,S004I008,2026-03-10T00:00:04.350000,468.48,122.04,0.0849,4.415,133.18,222.4,-8.1,click,8,impostor
32249,4,S004I008,2026-03-10T00:00:04.400000,405.57,560.55,0.1413,3.578,,123.7,77.4,scroll,8,impostor
32250,4,S004I008,2026-03-10T00:00:04.450000,367.36,1329.62,0.049,5.166,,55.1,38.1,move,2,impostor
32251,4,S004I008,2026-03-10T00:00:04.500000,558.59,1326.8,0.0689,1.729,89.26,-12.6,230.6,click,4,impostor
32252,4,S004I008,2026-03-10T00:00:04.550000,413.72,588.64,0.0328,5.838,,204.9,-428.7,move,2,impostor
32253,4,S004I008,2026-03-10T00:00:04.600000,202.28,1056.01,0.163,4.024,,421.9,172.1,move,1,impostor
32254,4,S004I008,2026-03-10T00:00:04.650000,371.41,1010.31,0.1672,3.13,,170.6,176.9,move,8,impostor
32255,4,S004I008,2026-03-10T00:00:04.700000,381.67,953.64,0.0555,3.884,,-192.6,96.7,move,5,impostor
32256,4,S004I008,2026-03-10T00:00:04.750000,456.75,988.96,0.0361,3.812,,321.5,360.3,move,3,impostor
32257,4,S004I008,2026-03-10T00:00:04.800000,449.05,773.54,0.0393,3.564,,81.5,157.0,move,5,impostor
32258,4,S004I008,2026-03-10T00:00:04.850000,445.01,906.3,0.2108,4.526,,190.6,17.8,move,1,impostor
32259,4,S004I008,2026-03-10T00:00:04.900000,302.08,331.66,0.1601,2.975,,-73.1,-260.6,move,4,impostor
32260,4,S004I008,2026-03-10T00:00:04.950000,187.02,388.5,0.135,3.663,,64.1,-188.8,move,2,impostor
32261,4,S004I008,2026-03-10T00:00:05,275.67,1180.05,0.1923,4.939,111.64,-32.0,42.8,click,0,impostor
32262,4,S004I008,2026-03-10T00:00:05.050000,336.9,735.25,0.2458,5.721,,-115.4,157.1,move,6,impostor
32263,4,S004I008,2026-03-10T00:00:05.100000,577.88,405.04,0.079,3.603,,-29.7,88.1,move,7,impostor
